date,client_union_id,community_id,create_date
2020-05-07,14267,-130748321,2019-01-25
2020-05-07,14268,-130862479,2018-10-11
2020-05-07,14269,-130854188,2019-02-09
2020-05-07,14270,-130398020,2018-10-17
2020-05-07,14271,-130394468,2019-01-21
2020-05-07,14272,-130441541,2019-03-01
2020-05-07,14273,-130556853,2018-10-05
2020-05-07,14274,-130232468,2018-11-19
2020-05-07,14275,-130784687,2019-01-01
2020-05-07,14276,-130233351,2018-09-16
2020-05-07,14277,-130178437,2018-10-09
2020-05-07,14278,-130667354,2019-02-19
2020-05-07,14279,-130261440,2018-08-12
2020-05-07,14280,-130862411,2018-10-05
2020-05-07,14281,-130897541,2018-10-26
2020-05-07,14282,-130576497,2019-01-18
2020-05-07,14283,-130306932,2019-02-13
2020-05-07,14284,-130356781,2018-11-19
2020-05-07,14285,-130371671,2018-11-18
2020-05-07,14286,-130123623,2018-09-17
2020-05-07,14287,-130767542,2019-02-15
2020-05-07,14288,-130908323,2018-10-05
2020-05-07,14289,-130743695,2019-01-03
2020-05-07,14290,-130218386,2019-01-19
2020-05-07,14291,-130130524,2018-08-20
2020-05-07,14292,-130382429,2019-02-12
2020-05-07,14293,-130037581,2019-01-11
2020-05-07,14294,-130535996,2018-10-19
2020-05-07,14295,-130419734,2018-11-16
2020-05-07,14296,-130599520,2018-08-15
2020-05-07,14297,-130733453,2018-08-22
2020-05-07,14298,-130395553,2018-11-24
2020-05-07,14299,-130012086,2018-08-29
2020-05-07,14300,-130333567,2018-11-13
2020-05-07,14301,-130752999,2018-11-08
2020-05-07,14302,-130920619,2019-01-01
2020-05-07,14303,-130529917,2018-08-12
2020-05-07,14304,-130378651,2018-11-09
2020-05-07,14305,-130641699,2018-09-05
2020-05-07,14306,-130700824,2018-12-01
2020-05-07,14307,-130969767,2018-10-17
2020-05-07,14308,-130301229,2018-11-02
2020-05-07,14309,-130964982,2018-11-05
2020-05-07,14310,-130240238,2019-01-09
2020-05-07,14311,-130715414,2018-12-12
2020-05-07,14312,-130759363,2019-01-02
2020-05-07,14313,-130066074,2018-08-15
2020-05-07,14314,-130680016,2018-11-09
2020-05-07,14315,-130421382,2018-09-25
2020-05-07,14316,-130739721,2018-10-13
2020-05-07,14317,-130579790,2018-09-07
2020-05-07,14318,-130713965,2018-12-14
2020-05-07,14319,-130349049,2019-02-11
2020-05-07,14320,-130822824,2018-12-10
2020-05-07,14321,-130624997,2018-11-29
2020-05-07,14322,-130162145,2018-09-20
2020-05-07,14323,-130147612,2018-10-17
2020-05-07,14324,-130847430,2018-08-27
2020-05-07,14325,-130421657,2018-12-01
2020-05-07,14326,-130143859,2018-09-01
2020-05-07,14327,-130697543,2018-11-14
2020-05-07,14328,-130128493,2018-08-24
2020-05-07,14329,-130942956,2018-10-27
2020-05-07,14330,-130466760,2018-10-25
2020-05-07,14331,-130143234,2018-10-14
2020-05-07,14332,-130029282,2018-10-18
2020-05-07,14333,-130962471,2018-11-20
2020-05-07,14334,-130558758,2019-02-19
2020-05-07,14335,-130327180,2018-10-13
2020-05-07,14336,-130360664,2019-01-20
2020-05-07,14337,-130993154,2018-11-09
2020-05-07,14338,-130168767,2018-11-24
2020-05-07,14339,-130758329,2019-02-12
2020-05-07,14340,-130396465,2019-02-20
2020-05-07,14341,-130043581,2018-08-27
2020-05-07,14342,-130232074,2019-02-04
2020-05-07,14343,-130460336,2018-10-05
2020-05-07,14344,-130366951,2018-12-14
2020-05-07,14345,-130298532,2018-12-17
2020-05-07,14346,-130203636,2019-02-22
2020-05-07,14347,-130862024,2019-01-06
2020-05-07,14348,-130604076,2019-01-11
2020-05-07,14349,-130699691,2019-02-15
2020-05-07,14350,-130139318,2018-08-11
2020-05-07,14351,-130369112,2018-11-03
2020-05-07,14352,-130743816,2018-10-13
2020-05-07,14353,-130118243,2018-08-08
2020-05-07,14354,-130671587,2018-10-22
2020-05-07,14355,-130513186,2018-11-03
2020-05-07,14356,-130383698,2018-11-01
2020-05-07,14357,-130457077,2019-02-28
2020-05-07,14358,-130928878,2019-01-15
2020-05-07,14359,-130839419,2019-03-03
2020-05-07,14360,-130931635,2019-01-09
2020-05-07,14361,-130134548,2018-11-11
2020-05-07,14362,-130949896,2018-09-05
2020-05-07,14363,-130198025,2018-10-13
2020-05-07,14364,-130840652,2019-03-01
2020-05-07,14365,-130110127,2018-09-01
2020-05-07,14366,-130451742,2018-12-19
2020-05-07,14367,-130113595,2018-08-31
2020-05-07,14368,-130692522,2019-02-04
2020-05-07,14369,-130753764,2018-12-29
2020-05-07,14370,-130675710,2018-11-06
2020-05-07,14371,-130144023,2018-09-30
2020-05-07,14372,-130381747,2018-11-03
2020-05-07,14373,-130749870,2018-09-13
2020-05-07,14374,-130224150,2018-09-22
2020-05-07,14375,-130685434,2018-10-16
2020-05-07,14376,-130798260,2018-11-13
2020-05-07,14377,-130509522,2018-11-19
2020-05-07,14378,-130939584,2019-02-20
2020-05-07,14379,-130060566,2018-11-22
2020-05-07,14380,-130732329,2019-02-22
2020-05-07,14381,-130734167,2019-01-16
2020-05-07,14382,-130535975,2019-01-22
2020-05-07,14383,-130649993,2019-02-25
2020-05-07,14384,-130413302,2019-01-31
2020-05-07,14385,-130866790,2019-01-16
2020-05-07,14386,-130929010,2019-02-22
2020-05-07,14387,-130147125,2018-08-05
2020-05-07,14388,-130237592,2019-01-28
2020-05-07,14389,-130215750,2019-01-20
2020-05-07,14390,-130662826,2018-10-05
2020-05-07,14391,-130384792,2018-12-10
2020-05-07,14392,-130279147,2019-01-16
2020-05-07,14393,-130896716,2019-01-13
2020-05-07,14394,-130370352,2018-10-10
2020-05-07,14395,-130657602,2018-11-27
2020-05-07,14396,-130955000,2019-02-14
2020-05-07,14397,-130588943,2018-12-08
2020-05-07,14398,-130533057,2018-08-07
2020-05-07,14399,-130270967,2018-12-13
2020-05-07,14400,-130826212,2018-11-29
2020-05-07,14401,-130939948,2018-11-16
2020-05-07,14402,-130645518,2018-10-31
2020-05-07,14403,-130648048,2018-11-09
2020-05-07,14404,-130575509,2018-09-28
2020-05-07,14405,-130894726,2019-01-09
2020-05-07,14406,-130184249,2018-10-03
2020-05-07,14407,-130584470,2018-09-14
2020-05-07,14408,-130528869,2019-01-09
2020-05-07,14409,-130197094,2019-01-05
2020-05-07,14410,-130090854,2019-01-25
2020-05-07,14411,-130375595,2018-09-16
2020-05-07,14412,-130874121,2019-02-21
2020-05-07,14413,-130598501,2019-01-04
2020-05-07,14414,-130245809,2018-11-23
2020-05-07,14415,-130996985,2019-02-07
2020-05-07,14416,-130657807,2018-11-15
2020-05-07,14417,-130907112,2018-12-09
2020-05-07,14418,-130830941,2019-01-11
2020-05-07,14419,-130240562,2019-01-08
2020-05-07,14420,-130203418,2019-02-03
2020-05-07,14421,-130081046,2019-02-28
2020-05-07,14422,-130843285,2018-11-21
2020-05-07,14423,-130658296,2019-02-18
2020-05-07,14424,-130374954,2019-01-12
2020-05-07,14425,-130828369,2018-12-30
2020-05-07,14426,-130510543,2018-11-05
2020-05-07,14427,-130307408,2018-12-07
2020-05-07,14428,-130105876,2018-08-21
2020-05-07,14429,-130330714,2018-10-20
2020-05-07,14430,-130639860,2018-10-28
2020-05-07,14431,-130628814,2018-11-13
2020-05-07,14432,-130161163,2019-01-22
2020-05-07,14433,-130981133,2019-03-02
2020-05-07,14434,-130843664,2018-08-17
2020-05-07,14435,-130360177,2018-11-12
2020-05-07,14436,-130773499,2018-08-16
2020-05-07,14437,-130497822,2018-11-23
2020-05-07,14438,-130591677,2019-01-17
2020-05-07,14439,-130563263,2018-12-16
2020-05-07,14440,-130732237,2019-02-16
2020-05-07,14441,-130764657,2019-01-25
2020-05-07,14442,-130799911,2018-12-02
2020-05-07,14443,-130459862,2018-09-04
2020-05-07,14444,-130569895,2018-09-23
2020-05-07,14445,-130508114,2018-12-15
2020-05-07,14446,-130040007,2018-09-11
2020-05-07,14447,-130302305,2019-02-18
2020-05-07,14448,-130834666,2018-11-23
2020-05-07,14449,-130449945,2019-01-20
2020-05-07,14450,-130752462,2018-08-05
2020-05-07,14451,-130693255,2018-09-13
2020-05-07,14452,-130404518,2018-11-04
2020-05-07,14453,-130963101,2018-11-05
2020-05-07,14454,-130464923,2018-10-16
2020-05-07,14455,-130181161,2019-01-12
2020-05-07,14456,-130952862,2019-02-10
2020-05-07,14457,-130689906,2018-11-19
2020-05-07,14458,-130339948,2018-11-08
2020-05-07,14459,-130810463,2018-09-27
2020-05-07,14460,-130102660,2018-11-18
2020-05-07,14461,-130581226,2018-10-29
2020-05-07,14462,-130026983,2019-02-14
2020-05-07,14463,-130435807,2019-02-20
2020-05-07,14464,-130712998,2018-12-25
2020-05-07,14465,-130864359,2018-09-13
2020-05-07,14466,-130446673,2018-11-30
2020-05-07,14467,-130771472,2018-10-28
2020-05-07,14468,-130742187,2019-02-13
2020-05-07,14469,-130862769,2019-02-12
2020-05-07,14470,-130807033,2019-02-07
2020-05-07,14471,-130029418,2019-02-13
2020-05-07,14472,-130922161,2018-12-02
2020-05-07,14473,-130898645,2018-11-16
2020-05-07,14474,-130843577,2018-12-30
2020-05-07,14475,-130415069,2018-12-19
2020-05-07,14476,-130848359,2019-02-26
2020-05-07,14477,-130431807,2018-08-15
2020-05-07,14478,-130856187,2019-02-08
2020-05-07,14479,-130399223,2018-08-01
2020-05-07,14480,-130223645,2019-02-08
2020-05-07,14481,-130481573,2019-02-01
2020-05-07,14482,-130727245,2018-12-19
2020-05-07,14483,-130737629,2019-02-24
2020-05-07,14484,-130484956,2018-10-26
2020-05-07,14485,-130013470,2018-10-20
2020-05-07,14486,-130261637,2018-12-12
2020-05-07,14487,-130832320,2018-12-16
2020-05-07,14488,-130785498,2019-01-29
2020-05-07,14489,-130615756,2018-11-08
2020-05-07,14490,-130916341,2019-02-03
2020-05-07,14491,-130753069,2019-01-24
2020-05-07,14492,-130632650,2019-01-04
2020-05-07,14493,-130379597,2019-01-15
2020-05-07,14494,-130137272,2018-10-29
2020-05-07,14495,-130774096,2019-01-30
2020-05-07,14496,-130133825,2019-03-03
2020-05-07,14497,-130772146,2019-02-15
2020-05-07,14498,-130475445,2019-01-24
2020-05-07,14499,-130270111,2018-11-06
2020-05-07,14500,-130059900,2019-02-18
2020-05-07,14501,-130370953,2019-01-15
2020-05-07,14502,-130107619,2018-10-13
2020-05-07,14503,-130817820,2018-11-09
2020-05-07,14504,-130049799,2019-01-11
2020-05-07,14505,-130753614,2019-01-27
2020-05-07,14506,-130085932,2019-03-03
2020-05-07,14507,-130514723,2018-10-16
2020-05-07,14508,-130063772,2018-10-14
2020-05-07,14509,-130163498,2019-01-03
2020-05-07,14510,-130336436,2018-10-23
2020-05-07,14511,-130900781,2018-08-12
2020-05-07,14512,-130785180,2018-11-04
2020-05-07,14513,-130234461,2018-08-30
2020-05-07,14514,-130003146,2018-11-26
2020-05-07,14515,-130845380,2018-12-15
2020-05-07,14516,-130569738,2018-12-06
2020-05-07,14517,-130229225,2018-10-30
2020-05-07,14518,-130060419,2018-08-19
2020-05-07,14519,-130515573,2018-12-26
2020-05-07,14520,-130020001,2019-01-25
2020-05-07,14521,-130329815,2018-10-08
2020-05-07,14522,-130717263,2019-01-24
2020-05-07,14523,-130333273,2018-10-31
2020-05-07,14524,-130837479,2019-01-10
2020-05-07,14525,-130279222,2018-12-12
2020-05-07,14526,-130740058,2019-01-08
2020-05-07,14527,-130888013,2018-12-21
2020-05-07,14528,-130109808,2018-12-17
2020-05-07,14529,-130075317,2019-01-31
2020-05-07,14530,-130682828,2018-08-31
2020-05-07,14531,-130390559,2018-11-23
2020-05-07,14532,-130998376,2018-12-18
2020-05-07,14533,-130053292,2019-01-01
2020-05-07,14534,-130715564,2019-01-30
2020-05-07,14535,-130742222,2018-10-29
2020-05-07,14536,-130882219,2019-01-17
2020-05-07,14537,-130426066,2019-02-08
2020-05-07,14538,-130334433,2019-02-14
2020-05-07,14539,-130954489,2018-08-06
2020-05-07,14540,-130819985,2018-12-29
2020-05-07,14541,-130811096,2019-02-20
2020-05-07,14542,-130699696,2019-02-04
2020-05-07,14543,-130650418,2018-12-13
2020-05-07,14544,-130669118,2018-12-08
2020-05-07,14545,-130410096,2018-12-21
2020-05-07,14546,-130053985,2019-01-07
2020-05-07,14547,-130025904,2019-02-20
2020-05-07,14548,-130962021,2018-09-18
2020-05-07,14549,-130242955,2018-08-18
2020-05-07,14550,-130280025,2018-11-16
2020-05-07,14551,-130200580,2018-12-12
2020-05-07,14552,-130932199,2018-08-18
2020-05-07,14553,-130798288,2019-02-22
2020-05-07,14554,-130452863,2018-11-09
2020-05-07,14555,-130988743,2018-12-03
2020-05-07,14556,-130953558,2018-10-18
2020-05-07,14557,-130215649,2018-09-27
2020-05-07,14558,-130380674,2018-12-12
2020-05-07,14559,-130961740,2018-12-06
2020-05-07,14560,-130546286,2019-01-11
2020-05-07,14561,-130325461,2018-11-15
2020-05-07,14562,-130475267,2018-12-08
2020-05-07,14563,-130185035,2018-11-19
2020-05-07,14564,-130428012,2018-08-14
2020-05-07,14565,-130296434,2018-11-15
2020-05-07,14566,-130688378,2019-01-13
2020-05-07,14567,-130071117,2018-11-03
2020-05-07,14568,-130946695,2019-02-01
2020-05-07,14569,-130921110,2018-11-11
2020-05-07,14570,-130053133,2019-03-05
2020-05-07,14571,-130081485,2018-12-30
2020-05-07,14572,-130259099,2019-02-12
2020-05-07,14573,-130013058,2019-02-04
2020-05-07,14574,-130723456,2018-11-04
2020-05-07,14575,-130849042,2019-01-30
2020-05-07,14576,-130019812,2019-01-20
2020-05-07,14577,-130832855,2018-12-02
2020-05-07,14578,-130410825,2018-11-29
2020-05-07,14579,-130658110,2018-10-11
2020-05-07,14580,-130250025,2019-02-27
2020-05-07,14581,-130213647,2018-10-14
2020-05-07,14582,-130108949,2018-11-30
2020-05-07,14583,-130413586,2018-08-05
2020-05-07,14584,-130538797,2019-01-02
2020-05-07,14585,-130229642,2018-09-17
2020-05-07,14586,-130777865,2018-12-17
2020-05-07,14587,-130704781,2019-02-02
2020-05-07,14588,-130757328,2019-01-20
2020-05-07,14589,-130189993,2019-02-01
2020-05-07,14590,-130713950,2019-01-27
2020-05-07,14591,-130203193,2019-01-24
2020-05-07,14592,-130292500,2018-11-14
2020-05-07,14593,-130492546,2019-01-02
2020-05-07,14594,-130822769,2018-11-29
2020-05-07,14595,-130037938,2019-02-19
2020-05-07,14596,-130563786,2019-01-25
2020-05-07,14597,-130654203,2018-10-06
2020-05-07,14598,-130078228,2018-10-28
2020-05-07,14599,-130244816,2019-02-27
2020-05-07,14600,-130705437,2018-09-06
2020-05-07,14601,-130801661,2018-09-14
2020-05-07,14602,-130506004,2018-12-17
2020-05-07,14603,-130793684,2018-11-14
2020-05-07,14604,-130254846,2018-11-04
2020-05-07,14605,-130691120,2018-10-23
2020-05-07,14606,-130949106,2019-03-03
2020-05-07,14607,-130334808,2019-02-24
2020-05-07,14608,-130859421,2019-01-03
2020-05-07,14609,-130054207,2019-01-20
2020-05-07,14610,-130682087,2018-09-22
2020-05-07,14611,-130013868,2019-01-12
2020-05-07,14612,-130025146,2018-09-12
2020-05-07,14613,-130267446,2019-01-02
2020-05-07,14614,-130543596,2018-08-06
2020-05-07,14615,-130654319,2018-10-02
2020-05-07,14616,-130655860,2018-08-10
2020-05-07,14617,-130007233,2019-01-27
2020-05-07,14618,-130699635,2018-11-30
2020-05-07,14619,-130697823,2018-09-10
2020-05-07,14620,-130933473,2018-09-23
2020-05-07,14621,-130618827,2019-01-29
2020-05-07,14622,-130848583,2019-02-02
2020-05-07,14623,-130832843,2018-10-26
2020-05-07,14624,-130469140,2018-10-28
2020-05-07,14625,-130233067,2018-10-12
2020-05-07,14626,-130385593,2018-11-22
2020-05-07,14627,-130173728,2019-02-02
2020-05-07,14628,-130415959,2018-11-03
2020-05-07,14629,-130592985,2018-11-01
2020-05-07,14630,-130284829,2018-11-16
2020-05-07,14631,-130642510,2019-02-22
2020-05-07,14632,-130552162,2019-02-02
2020-05-07,14633,-130745845,2019-01-24
2020-05-07,14634,-130387281,2019-01-22
2020-05-07,14635,-130255485,2019-02-22
2020-05-07,14636,-130210059,2019-01-17
2020-05-07,14637,-130841313,2018-11-02
2020-05-07,14638,-130427452,2019-02-23
2020-05-07,14639,-130054937,2018-12-29
2020-05-07,14640,-130809384,2018-12-19
2020-05-07,14641,-130036547,2019-02-27
2020-05-07,14642,-130836299,2018-11-21
2020-05-07,14643,-130549336,2018-10-26
2020-05-07,14644,-130022162,2018-10-30
2020-05-07,14645,-130370512,2018-11-03
2020-05-07,14646,-130550652,2019-03-06
2020-05-07,14647,-130492909,2019-02-08
2020-05-07,14648,-130654651,2019-01-28
2020-05-07,14649,-130676029,2018-09-07
2020-05-07,14650,-130105818,2019-02-18
2020-05-07,14651,-130350735,2018-08-27
2020-05-07,14652,-130068118,2019-02-19
2020-05-07,14653,-130560928,2019-01-14
2020-05-07,14654,-130974195,2019-01-04
2020-05-07,14655,-130518781,2018-11-10
2020-05-07,14656,-130504028,2018-12-03
2020-05-07,14657,-130680533,2018-12-09
2020-05-07,14658,-130508492,2019-02-08
2020-05-07,14659,-130517297,2019-01-20
2020-05-07,14660,-130211750,2018-08-31
2020-05-07,14661,-130413634,2018-08-06
2020-05-07,14662,-130262563,2018-11-24
2020-05-07,14663,-130160369,2018-12-09
2020-05-07,14664,-130640818,2018-10-21
2020-05-07,14665,-130327848,2018-10-08
2020-05-07,14666,-130346833,2019-03-01
2020-05-07,14667,-130834286,2019-01-01
2020-05-07,14668,-130903898,2019-02-07
2020-05-07,14669,-130065452,2018-10-02
2020-05-07,14670,-130182788,2018-11-26
2020-05-07,14671,-130701429,2018-11-07
2020-05-07,14672,-130373610,2018-08-05
2020-05-07,14673,-130010512,2019-01-27
2020-05-07,14674,-130057753,2019-01-22
2020-05-07,14675,-130793039,2019-02-12
2020-05-07,14676,-130822280,2018-11-27
2020-05-07,14677,-130518827,2018-12-08
2020-05-07,14678,-130890252,2018-11-12
2020-05-07,14679,-130252316,2018-11-23
2020-05-07,14680,-130012100,2019-02-01
2020-05-07,14681,-130166327,2019-01-07
2020-05-07,14682,-130981958,2018-11-03
2020-05-07,14683,-130986291,2018-12-03
2020-05-07,14684,-130933368,2018-11-26
2020-05-07,14685,-130479800,2018-10-30
2020-05-07,14686,-130295387,2019-01-16
2020-05-07,14687,-130147591,2018-12-27
2020-05-07,14688,-130602579,2018-10-12
2020-05-07,14689,-130227896,2018-12-05
2020-05-07,14690,-130298284,2018-07-28
2020-05-07,14691,-130170856,2018-09-30
2020-05-07,14692,-130479809,2018-11-10
2020-05-07,14693,-130295125,2018-07-29
2020-05-07,14694,-130121550,2018-12-31
2020-05-07,14695,-130477277,2018-12-15
2020-05-07,14696,-130417725,2019-01-19
2020-05-07,14697,-130173788,2018-08-10
2020-05-07,14698,-130043663,2018-09-15
2020-05-07,14699,-130478548,2018-11-14
2020-05-07,14700,-130221454,2018-08-26
2020-05-07,14701,-130751661,2019-01-25
2020-05-07,14702,-130886767,2018-10-20
2020-05-07,14703,-130286035,2019-02-28
2020-05-07,14704,-130228125,2019-01-14
2020-05-07,14705,-130896515,2018-11-29
2020-05-07,14706,-130989126,2019-01-03
2020-05-07,14707,-130668531,2018-10-24
2020-05-07,14708,-130685533,2018-11-23
2020-05-07,14709,-130404243,2019-01-10
2020-05-07,14710,-130661080,2018-11-19
2020-05-07,14711,-130122371,2018-11-23
2020-05-07,14712,-130812381,2019-02-24
2020-05-07,14713,-130606169,2018-11-11
2020-05-07,14714,-130402904,2019-02-17
2020-05-07,14715,-130842168,2018-07-30
2020-05-07,14716,-130092218,2018-08-19
2020-05-07,14717,-130871401,2019-02-28
2020-05-07,14718,-130592647,2019-01-01
2020-05-07,14719,-130496280,2019-02-05
2020-05-07,14720,-130437151,2018-10-15
2020-05-07,14721,-130594031,2018-11-29
2020-05-07,14722,-130305068,2019-02-08
2020-05-07,14723,-130004897,2018-10-22
2020-05-07,14724,-130190543,2018-10-13
2020-05-07,14725,-130710476,2018-10-11
2020-05-07,14726,-130658431,2018-08-19
2020-05-07,14727,-130188066,2018-09-16
2020-05-07,14728,-130406060,2019-01-05
2020-05-07,14729,-130837648,2019-03-04
2020-05-07,14730,-130803411,2018-12-18
2020-05-07,14731,-130591231,2018-08-07
2020-05-07,14732,-130471129,2019-02-12
2020-05-07,14733,-130488015,2018-12-22
2020-05-07,14734,-130924033,2018-11-25
2020-05-07,14735,-130882011,2019-01-29
2020-05-07,14736,-130934614,2019-01-30
2020-05-07,14737,-130131901,2018-09-01
2020-05-07,14738,-130841158,2018-10-30
2020-05-07,14739,-130721667,2018-12-22
2020-05-07,14740,-130224914,2019-01-19
2020-05-07,14741,-130117663,2018-09-04
2020-05-07,14742,-130485550,2018-11-24
2020-05-07,14743,-130574311,2018-12-03
2020-05-07,14744,-130752804,2018-10-08
2020-05-07,14745,-130209738,2018-08-29
2020-05-07,14746,-130096008,2018-09-30
2020-05-07,14747,-130714127,2018-12-11
2020-05-07,14748,-130197555,2018-09-19
2020-05-07,14749,-130609329,2018-11-21
2020-05-07,14750,-130379395,2018-11-22
2020-05-07,14751,-130418259,2019-01-28
2020-05-07,14752,-130713738,2018-12-02
2020-05-07,14753,-130492104,2018-12-22
2020-05-07,14754,-130432061,2018-10-15
2020-05-07,14755,-130432936,2018-08-04
2020-05-07,14756,-130562372,2019-03-05
2020-05-07,14757,-130609282,2018-11-10
2020-05-07,14758,-130897882,2018-12-14
2020-05-07,14759,-130009665,2018-11-25
2020-05-07,14760,-130253014,2019-01-05
2020-05-07,14761,-130396884,2019-02-19
2020-05-07,14762,-130761830,2019-02-02
2020-05-07,14763,-130331797,2019-02-23
2020-05-07,14764,-130082728,2018-11-27
2020-05-07,14765,-130898145,2018-11-25
2020-05-07,14766,-130631686,2018-11-01
2020-05-07,14767,-130347968,2019-01-25
2020-05-07,14768,-130890473,2019-02-11
2020-05-07,14769,-130510821,2019-01-29
2020-05-07,14770,-130235901,2018-11-20
2020-05-07,14771,-130473531,2019-01-04
2020-05-07,14772,-130576253,2018-07-29
2020-05-07,14773,-130065932,2018-08-23
2020-05-07,14774,-130858642,2018-11-01
2020-05-07,14775,-130451674,2018-12-09
2020-05-07,14776,-130104957,2019-02-16
2020-05-07,14777,-130756864,2018-12-28
2020-05-07,14778,-130000051,2018-08-04
2020-05-07,14779,-130421153,2018-12-11
2020-05-07,14780,-130086942,2019-02-19
2020-05-07,14781,-130307799,2019-02-19
2020-05-07,14782,-130611520,2019-02-25
2020-05-07,14783,-130472091,2018-10-04
2020-05-07,14784,-130782583,2018-09-25
2020-05-07,14785,-130744880,2018-08-26
